split,sentence_id,category_id,text,category,polarity
train,3088,3088::cat::0,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,food,positive
train,3364,3364::cat::0,This is the perfect date spot for Williamsburg couples.,anecdotes/miscellaneous,positive
train,2083,2083::cat::0,The dim sum here is only so-so.,food,neutral
train,1245,1245::cat::0,"It was raining, and we figured why not?",anecdotes/miscellaneous,neutral
train,1411,1411::cat::0,"$6 and there is much tasty food, all of it fresh and continually refilled.",food,positive
train,1411,1411::cat::1,"$6 and there is much tasty food, all of it fresh and continually refilled.",price,positive
train,1566,1566::cat::0,"Just straight up cheap, good food.",food,positive
train,1566,1566::cat::1,"Just straight up cheap, good food.",price,positive
train,3617,3617::cat::0,Another welcome addition to the neighborhood.,anecdotes/miscellaneous,positive
train,126,126::cat::0,Seating is ok even though sometimes there's alot of people.,ambience,conflict
train,1146,1146::cat::0,"This time, I prefer not to go into detail.",anecdotes/miscellaneous,neutral
train,1985,1985::cat::0,"Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.",price,negative
train,2320,2320::cat::0,"Service was slow, but the people were friendly.",service,conflict
train,2103,2103::cat::0,Steamed fresh so brought hot hot hot to your table.,food,positive
train,2991,2991::cat::0,The steak was very fatty and the sauce was overpowering and not very tasty.,food,negative
train,2268,2268::cat::0,My only problem is that you are literally sitting on top of the people next to you!,ambience,negative
train,3609,3609::cat::0,And affordable.,price,positive
train,2146,2146::cat::0,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",food,positive
train,2146,2146::cat::1,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",service,positive
train,2146,2146::cat::2,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",ambience,positive
train,2438,2438::cat::0,i actually feel like i should keep it a secret.,anecdotes/miscellaneous,neutral
train,2474,2474::cat::0,The food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,food,conflict
train,1148,1148::cat::0,"Not only would I not recommend Jimmy's restaurants to friends, I would strongly suggest they go anywhere but.",anecdotes/miscellaneous,negative
train,2714,2714::cat::0,They have a very diverse menu so its something for everybody.,food,positive
train,3215,3215::cat::0,Haru on Park S is simply disgusting.,anecdotes/miscellaneous,negative
train,3672,3672::cat::0,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,service,negative
train,2428,2428::cat::0,"As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.",anecdotes/miscellaneous,positive
train,1169,1169::cat::0,I drop more dollar bills here than your uncle after a weekend at Scores.,anecdotes/miscellaneous,neutral
train,2165,2165::cat::0,The bagel was huge.,food,positive
train,3078,3078::cat::0,Go there to relax and feel like your somewhere else.,anecdotes/miscellaneous,positive
train,1207,1207::cat::0,Get the tuna of gari.,food,positive
train,182,182::cat::0,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",food,conflict
train,827,827::cat::0,It was a very nice surprise.,anecdotes/miscellaneous,positive
train,1416,1416::cat::0,Edible but really a ripoff at those prices given whats in the area.,food,neutral
train,1416,1416::cat::1,Edible but really a ripoff at those prices given whats in the area.,price,negative
train,196,196::cat::0,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",service,conflict
train,196,196::cat::1,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",ambience,negative
train,1997,1997::cat::0,I am French and I really felt like home!!!,anecdotes/miscellaneous,positive
train,192,192::cat::0,I have been to Casimir over 5 times and I have always had a great time there.,anecdotes/miscellaneous,positive
train,2748,2748::cat::0,The service was the only thing good about this restaurant.,service,positive
train,2407,2407::cat::0,"It's usually packed for good reason, esp.",anecdotes/miscellaneous,neutral
train,1818,1818::cat::0,Service- friendly and attentive.,service,positive
train,2145,2145::cat::0,I love going there!,anecdotes/miscellaneous,positive
train,2635,2635::cat::0,I cannot recommend OG more highly if I tried - check it out for yourself.,anecdotes/miscellaneous,positive
train,2614,2614::cat::0,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",anecdotes/miscellaneous,positive
train,3072,3072::cat::0,Service was very prompt but slightly rushed.,service,positive
train,1718,1718::cat::0,"Great food, great decor, great service.",food,positive
train,1718,1718::cat::1,"Great food, great decor, great service.",service,positive
train,1718,1718::cat::2,"Great food, great decor, great service.",ambience,positive
train,2207,2207::cat::0,"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.",service,negative
train,3095,3095::cat::0,"The palak paneer was standard, and I was not a fan of the malai kofta.",food,neutral
train,2002,2002::cat::0,I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,price,positive
train,441,441::cat::0,"Yeah, sometimes the service can be slow.",service,negative
train,2948,2948::cat::0,There was no ambiance.,ambience,negative
train,474,474::cat::0,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",anecdotes/miscellaneous,negative
train,3662,3662::cat::0,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,food,positive
train,3662,3662::cat::1,The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,service,positive
train,1165,1165::cat::0,But trust me it is so worth it.,anecdotes/miscellaneous,positive
train,1669,1669::cat::0,It is not a place for tourists or someone who has never dined in Bay Ridge.,anecdotes/miscellaneous,neutral
train,1816,1816::cat::0,THe perfect spot.,anecdotes/miscellaneous,positive
train,2471,2471::cat::0,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",price,negative
train,1192,1192::cat::0,"They sell special sushi, everything have a topping, sauce and etc.",food,positive
train,1373,1373::cat::0,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,anecdotes/miscellaneous,negative
train,1373,1373::cat::1,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,ambience,neutral
train,936,936::cat::0,They never came back to refill our glasses again.,service,negative
train,2686,2686::cat::0,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",service,positive
train,2686,2686::cat::1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",ambience,negative
train,1952,1952::cat::0,The service was excellent and the food was delicious.,food,positive
train,1952,1952::cat::1,The service was excellent and the food was delicious.,service,positive
train,917,917::cat::0,Service was also very good.,service,positive
train,1325,1325::cat::0,"I took my girlfriend there for her birthday last night and we had a relaxing, really good meal.",anecdotes/miscellaneous,positive
train,3016,3016::cat::0,"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",food,negative
train,1297,1297::cat::0,"They're rude at times, and not very friendly.",service,negative
train,1528,1528::cat::0,I'm happy to have Nosh in the neighborhood and the food is very comforting.,food,positive
train,1528,1528::cat::1,I'm happy to have Nosh in the neighborhood and the food is very comforting.,anecdotes/miscellaneous,positive
train,1162,1162::cat::0,"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.",ambience,positive
train,411,411::cat::0,"They kindly brought us more to see if it was better, but it was not!",food,negative
train,2796,2796::cat::0,love the food.,food,positive
