split,sentence_id,aspect_id,text,term,term_normalized,polarity,char_from,char_to
train,2427,2427::term::1,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",freshness,freshness,negative,60,69
train,2427,2427::term::2,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",value,value,negative,71,76
train,2427,2427::term::3,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",quality,quality,negative,92,99
train,2404,2404::term::0,"The place is sleek, modern and playfull and i will return again frequently.",place,place,positive,4,9
train,116,116::term::0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food,food,positive,99,103
train,116,116::term::1,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",wine,wine,positive,108,112
train,116,116::term::2,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",prices,prices,positive,136,142
train,2008,2008::term::0,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies,brioche and lollies,positive,4,23
train,2008,2008::term::1,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,meal,meal,positive,86,90
train,2206,2206::term::0,"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",2-person table,2-person table,negative,192,206
train,1010,1010::term::0,And the bill was outragous.,bill,bill,negative,8,12
train,89,89::term::0,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",service,service,conflict,4,11
train,89,89::term::1,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",food,food,positive,47,51
train,89,89::term::2,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",wine list,wine list,positive,118,127
train,89,89::term::3,"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",priced,priced,positive,150,156
train,2994,2994::term::0,"Kind, attentive wait staff.",wait staff,wait staff,positive,16,26
train,2572,2572::term::0,Salads were fantastic.,Salads,salads,positive,0,6
train,1288,1288::term::0,The owners and employees are friendly and their pizza is fantastic.,owners,owners,positive,4,10
train,1288,1288::term::1,The owners and employees are friendly and their pizza is fantastic.,employees,employees,positive,15,24
train,1288,1288::term::2,The owners and employees are friendly and their pizza is fantastic.,pizza,pizza,positive,48,53
train,1723,1723::term::0,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",food,food,positive,4,8
train,1723,1723::term::1,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",mussels in spicy tomato sauce,mussels in spicy tomato sauce,positive,57,86
train,1723,1723::term::2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",fries,fries,positive,115,120
train,3491,3491::term::0,The food is authentic Italian - delicious!,food,food,positive,4,8
train,2909,2909::term::0,skip dessert.,dessert,dessert,negative,5,12
train,3172,3172::term::0,I complete the total bagel experience by having it lightly toasted.,bagel,bagel,positive,21,26
train,1795,1795::term::0,It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,servers,servers,negative,16,23
train,3438,3438::term::0,The service is good and ambience is good for a date or group outing.,service,service,positive,4,11
train,3438,3438::term::1,The service is good and ambience is good for a date or group outing.,ambience,ambience,positive,24,32
train,1276,1276::term::0,A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.,case of snapple,case of snapple,neutral,43,58
train,730,730::term::0,It's all about the food !!,food,food,positive,19,23
train,1870,1870::term::0,Fast service.,service,service,positive,5,12
train,1519,1519::term::0,"The staff is excellent, specjal: that girl behind the bar, european chic.",staff,staff,positive,4,9
train,1519,1519::term::1,"The staff is excellent, specjal: that girl behind the bar, european chic.",bar,bar,neutral,54,57
train,2904,2904::term::0,"stick with the chicken, beef, and lamb dishes.",chicken,chicken,positive,15,22
train,2904,2904::term::1,"stick with the chicken, beef, and lamb dishes.",beef,beef,positive,24,28
train,2904,2904::term::2,"stick with the chicken, beef, and lamb dishes.",lamb dishes,lamb dishes,positive,34,45
train,1009,1009::term::0,"The service was bad, the food took to forever to come, we sat on the upper level.",service,service,negative,4,11
train,1009,1009::term::1,"The service was bad, the food took to forever to come, we sat on the upper level.",food,food,negative,25,29
train,2642,2642::term::0,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",quality,quality,positive,68,75
train,2642,2642::term::1,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",care,care,positive,80,84
train,2642,2642::term::2,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",food,food,positive,103,107
train,2642,2642::term::3,"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",specials,specials,neutral,54,62
train,1460,1460::term::0,"The decor is nice, but more casual than fine dining.",decor,decor,conflict,4,9
train,307,307::term::0,This restaurant is a wonderful place to go many times and it is reasonably priced.,priced,priced,positive,75,81
train,1338,1338::term::0,"Bottom line: B+ for the food, F for the service.",food,food,positive,24,28
train,1338,1338::term::1,"Bottom line: B+ for the food, F for the service.",service,service,negative,40,47
train,1625,1625::term::0,The only thing the waiters don't do for you is wipe your chin when you leave.,waiters,waiters,positive,19,26
train,2095,2095::term::0,"Stick to dimsum, not super overpriced noodles.",noodles,noodles,neutral,38,45
train,2095,2095::term::1,"Stick to dimsum, not super overpriced noodles.",dimsum,dimsum,positive,9,15
train,989,989::term::0,The service is fine and they allow you to enjoy the view.,service,service,positive,4,11
train,989,989::term::1,The service is fine and they allow you to enjoy the view.,view,view,positive,52,56
train,3047,3047::term::0,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",staff,staff,negative,75,80
train,2993,2993::term::0,delicious simple food in nice outdoor atmosphere.,food,food,positive,17,21
train,2993,2993::term::1,delicious simple food in nice outdoor atmosphere.,atmosphere,atmosphere,positive,38,48
train,3108,3108::term::0,"The food is good, but very expensive for the casualness of it.",food,food,conflict,4,8
train,3439,3439::term::0,The only fallback on this restaurant is the prices.,prices,prices,negative,44,50
train,1604,1604::term::0,I've been to Naples 45 for dinner twice.,dinner,dinner,neutral,27,33
train,1440,1440::term::0,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,soup,soup,negative,17,21
train,1440,1440::term::1,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,pepper,pepper,negative,60,66
